_id,no_demande,id_permis,date_debut,date_emission,emplacement,arrondissement,code_type_base_demande,description_type_demande,description_type_batiment,description_categorie_batiment,nature_travaux,nb_logements,longitude,latitude,loc_x,loc_y,rank
94435,1600000828,1600033514,2000-09-20,2000-10-10,905  rue Marlatt,Saint-Laurent,CA,Z-Autre - Const Accessoire HP,HABITATION,HP Residentiel,RAMPE HANDICAPEE ET  ENLEVER PISCINE ARRIERE    «CONSTRUCTION ANCHORAGE»,0,-73.6879228783534,45.50750247704858,290115.73,5040859.59,0.057308756
264875,3001418797,3000757135,2018-04-26,2019-01-23,6350  rue de Terrebonne,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,12 Logements +,"Tout autour du bâtiment, remplacer toutes les portes et fenêtres, remplacer les murs rideaux, réparer la maçonnerie, sans modification de l'apparence. En cour, avant réaménager la rampe d'accès. Dans la cour latérale et dans la cour avant côté avenue Benny, au rez-de-chaussée, remplacer les escaliers d'issues sans modifier les dimensions des saillies.",0,-73.63316460672654,45.46833536492375,294387.32,5036498.39,0.057308756
424123,3003650441,3001921123,2026-04-03,2026-04-23,5470  boulevard Saint-Laurent,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,12 Logements +,"Suite au 3001710295-24,au RC & SS, aménag. 2 comm. Requalifier façade au RC, instal. 2 vitrines comm. avec 2 portes d'entrée en alcôve avec rampe d'accès universel. Rempl. porte d'entrée rés. par une en alum, plein vitrage & 2 panneaux latéraux & inst une marquise fuselée. Réut. brique brune p/commerce & beige p/l'entrée résid. Arr RC inst brique Copper Mat, Mod. Travs struct.",0,-73.5986177253294,45.5254572970446,297096.47,5042842.48,0.057308756
261400,3001418629,3000719976,2018-04-25,2018-05-26,1800  avenue Papineau,Ville-Marie,TR,Travaux extérieurs,Gouvernemental,Maison d'enseignement,"En façade de l'avenue Papineau, déplacer la rampe d'accès sans obstacle et refaire trois escaliers. Dans les cours extérieures, réaménager les équipements récréatifs & les revêtements de sol, aménager des ouvrages de rétention des eaux et remplacer des sections de clôtures. Bâtiment, imperméabiliser une partie des fondations. Tels que plans approuvés.",0,-73.55774524019392,45.524590945936566,300289.16,5042743.09,0.057308756
477631,1000650100,1000590400,2000-04-12,2000-06-14,425  boulevard De Maisonneuve Ouest,Ville-Marie,TR,Transformation,Commercial,Commercial,"AU NIVEAU DU RC, AJOUT D'UNE MARQUISE VITREE AU DESSUS DE L'ENTREE      PRINCIPALE, RENOVATION DU PALIER D'ENTREE, AJOUT RAMPES POUR HANDICAPES",0,-73.57016899367939,45.50586520767152,299316.85,5040662.86,0.057308756
410858,3003151226,3001524313,2022-03-23,2022-05-13,6944  33e Avenue,Rosemont - La Petite-Patrie,TR,PA-Transfo.PIIA sans agrand.,Résidentiel,1 Logement,"Face à la 33e Avenue, installer une rampe d'accès et une plate-forme élevatrice, tel que documents soumis (le terrain devra être remis dans son état d'origine une fois que la plate-forme aura été retirée). Réaménager une salle de bain au même emplacement.",0,-73.58172734323581,45.57100081813998,298421.02,5047902.31,0.057308756
343756,3003225373,3001597934,2022-11-08,2023-04-24,3250  avenue Forest Hill,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,12 Logements +,Remplacer le revêtement et la dalle de béton de la rampe d'accès au garage du côté gauche du bâtiment.,0,-73.60812250511854,45.49417027309211,296349.33,5039366.48,0.057308756
475013,1000908495,1000544995,1995-07-17,1995-08-23,5817  rue Clark,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,2 Logements,AMENAGER GARDERIE DANS DUPLEX / AMENAGER NOUV.ESCALIER INTERIEURE       +TERRASSE(DEMOL.HANGAR)/AJOUT D'UNE RAMPE D'ACCES EN FACADE DU BATIMENT,-2,-73.60308798635714,45.52692624816622,296747.49,5043006.16,0.057308756
42860,3000121108,3000040639,2008-10-20,2009-01-06,2131  avenue Marlowe,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Institutionnels,Activités communautaires,"À L'AVANT, REFAIRE LE PERRON, LE BALCON ET AJOUTER UNE RAMPE D'ACCÈS ET AU RC, REMPLACER PORTE DANS LA MÊME OUVERTURE.",0,-73.6069186369049,45.47520724478183,296440.62,5037259,0.057308756
496893,1000138400,1000067000,2000-01-31,2000-02-01,623  33e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,TR,Transformation,Résidentiel,1 Logement,"CONST. D'UNE RAMPE D'ACCES EN FACADE, INST. D'UNE PLATE-FORME A TRAJECT.OBLIQUE A L'INT., AMÉNAGEMEMT MINEUR DE LA S.D.B. ET CUISINE.",0,-73.49342443871926,45.65787935234957,305312.44,5057554.12,0.057308756
48434,3000111597,3000040097,2008-07-17,2008-12-01,4343  rue Sainte-Catherine Est,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Commercial,Commercial,"RESTAURATION EXTÉR. THÉÂTRE D-PELLETIER, FAÇADE:MARQUISE ET VITRINE, NOUVEAUX VITRAUX.DROITE: NOUVELLE RAMPE D'ACCÈS. SALLE FRED-BARRY, NOUVEAU RECOUVREMENT DE FIBRO-CIMENT SUR 2 ÉLÉV. EN FAÇADE, ENLEVER MARQUISE, NOUVELLES FENÊTRES ET PORTE. GAUCHE: FENÊTRES. REJOINTOIEMENT PÉRIMÈTRE DU BÂTIMENT.",0,-73.53426152481654,45.55143478251052,302124.89,5045725.22,0.057308756
43756,3000132910,3000041946,2009-03-12,2009-03-17,3737  rue Sherbrooke Est,Rosemont - La Petite-Patrie,TR,Transformation,Gouvernemental,Edifice gouvernemental,"FACE À RACHEL, AMÉNAGER UNE RAMPE D'ACCÈS POUR FAUTEUILS ROULANTS. AU REZ-DE-CHAUSSÉE, AMÉNAGER UNE SALLE DE TOILETTE ET UN PARCOURS SANS OBSTACLE TEL QUE PLANS.",0,-73.55632574074443,45.550054513115334,300402.03,5045572.81,0.057308756
470921,1000165592,1000282092,1992-04-21,1992-06-17,1243  boulevard Robert-Bourassa,Ville-Marie,TR,Transformation,Commercial,Edifice à bureau,REAMENAGEMENT DU LOBBY AU RC DU 1255 UNIVERSITY + NOUVELLE VITRINE +    AMENAGEMENT D'UNE RAMPE D'HANDICAPE EN FACADE.,0,-73.56903029117434,45.50279693937229,299405.53,5040321.8,0.057308756
153272,3000736607,3000352578,2013-12-09,2014-01-15,1660  rue du Centre,Le Sud-Ouest,TR,Transformation,Équi.Colle. et Institutionnels,Edifice du culte,"À l'intérieur, au sous-sol, ajout d'une rampe pour accès universel et d'un ascenseur modification des salles de bains et ajout d'une salle de bain pour handicapé tels qu'aux plans.",0,-73.559555611913,45.48406748171839,300144.4,5038239.8,0.057308756
496342,1000812198,1000470498,1998-05-12,1998-06-12,5672  avenue du Parc,Le Plateau-Mont-Royal,TR,Transformation combinée,Commercial,Mixte,AMENAGER UNE RAMPE D'HANDICAPE DANS LA COUR AVANT,0,-73.60423435500836,45.52309805782005,296657.39,5042580.85,0.057308756
492611,1000134693,1000521593,1993-04-14,1993-10-28,3630  rue Drummond,Ville-Marie,TR,Transformation,Gouvernemental,Maison d'enseignement,"REAMENAGEMENT LA RAMPE D'ACCES HANDICAPE, NOUVEL ASCENSEUR, REFAIRE TOITREFAIRE ESCALIER ISSUE ARRIERE 3E ETAGE(PROJET #977-27-01 & 977-26)",0,,,,,0.057308756
167199,3000906698,3000431180,2014-11-17,2014-11-17,78  16e Avenue,Pierrefonds - Roxboro,CO,CO- construction,habitation,unifamiliale (1 log),RAMPE D'ACCÈS EN COUR AVANT,0,-73.80819494863401,45.501316278963245,280715.05,5040201.14,0.057308756
325516,3003038910,3001511393,2021-07-06,2022-03-26,5463  rue Saint-Jacques,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Commercial,Commercial,"Au rez-de-chaussée, réaménager partiellement le local commercial. En façade, au rez-de-chaussée, remplacer la porte double par une porte simple et agrandir la vitrine. En façade avant, construction d'une terrasse et une rampe d'accessibilité.",0,-73.60410942702627,45.46952566170023,296659.43,5036627.31,0.057308756
286665,3001514408,3000839559,2019-03-11,2019-07-05,5840  rue Saint-Urbain,Le Plateau-Mont-Royal,TR,T1:Transformation ext/PA/PIIA,Institutionnel,École primaire,"Suite au PPCMOI (résolution CA19 25 0157), réaménager la cour d'école avec revêtement d'asphalte. Sur mur côté cour d'école, combler 2 entrées en alcôve pour installer nouvelles portes alignées avec le mur extérieur, refaire perrons béton avec garde-corps et installer rampe d'accès universelle.",0,-73.60415901128064,45.52612886840877,296663.71,5042917.65,0.057308756
326236,3003052856,3001480194,2021-08-24,2022-01-20,8639  avenue des Belges,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Résidentiel,3 Logements,"EN FAÇADE, RETIRER LA RAMPE D'ACCÈS EXISTANTE ET LA RELOCALISER EN COUR ARRIÈRE. AGRANDIR LE BALCON DU REZ-DE-CHAUSSÉE ET REMPLACER LE REVÊTEMENT DE PLANCHER, LE FASCIA, LES GARDE-CORPS ET L'ESCALIER. INSTALLER UNE PLATE-FORME ÉLÉVATRICE. AUCUN EMPIÈTEMENT SUR LE DOMAINE PUBLIC. À L'INTÉRIEUR, INSTALLATION D'UN LÈVE-PERSONNE SUR RAIL.",0,-73.63547644723238,45.54793476623208,294221.47,5045344.62,0.057308756
324663,3002157275,3001102853,2020-07-24,2020-08-27,554  avenue De La Salle,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,3 Logements,"Au rez-de-chaussé, installation d'une rampe d'accès pour personne à mobilité réduite + agrandissement de la douche et déplacement de la toilette dans la salle de bain + installation d'un lève-personne dans la chambre + installation de porte à ouverture automatique. Le tout tel que plans d'architecte. Aucun travaux de structure.",0,-73.53365031348886,45.549464858755414,302172.52,5045506.28,0.057308756
496478,1001185904,1000426904,2004-07-19,2004-07-19,4670  avenue Lacombe,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"EN FACADE, AU RC INSTALLER UNE RAMPE POUR HANDICAPÉE.",0,-73.62803921317995,45.49161047910694,294792.22,5039084.3,0.057308756
269453,3001426581,3000721717,2018-05-29,2018-06-06,6847  rue Hamilton,Le Sud-Ouest,TR,Transformation,Résidentiel,1 Logement,Installation d'une rampe d'accés pour handicapé dans la cour arrière.,0,-73.59553007823,45.450022440856856,297327.7,5034459.09,0.057308756
170865,3000775096,3000366926,2014-06-06,2014-06-17,3315  boulevard Gouin Est,Montréal-Nord,TR,Transformation,Résidentiel,Maison d'hébergement,CONSTRUCTION D'UNE RAMPE D'ACCÈS EN FAÇADE AVANT.,0,-73.65199332669548,45.58807113613366,292940.22,5049807.35,0.057308756
78984,3000160298,3000056347,2009-09-21,2009-10-01,5410  boulevard Décarie,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Commercial,Commercial,"EN FAÇADE, CONSTRUIRE UNE RAMPE POUR HANDICAPÉ.",0,-73.63504146931055,45.485676241505686,294243.8,5038425.73,0.057308756
257429,3001482326,3000844241,2018-12-20,2019-07-22,1310  boulevard Saint-Joseph Est,Le Plateau-Mont-Royal,TR,Agrandissement,Commercial,Commercial,"À l'arrière, agrandir le bâtiment en ajoutant un gymnase de 413 m2, revêtement béton arch. Larochelle, coul brun ambré, mur rideau alum. coul. bronze en verre et tympans. Excaver pour installer drain français. Réaménagement intérieur et à l'arrière faire une rampe d'accès universelle. Réaménagement de la cour avec jeux, plantation d'arbres et clôture.",0,-73.58168974425995,45.53208250412874,298419.55,5043577.26,0.057308756
457866,1000267600,1000213500,2000-02-22,2000-03-10,6462  1re Avenue,Rosemont - La Petite-Patrie,TR,Transformation,Commercial,Mixte,RENOUELLEMENT DU PERMIS 8445-99:  AU RC EN FACADE AJOUTER UNE RAMPE     D'ACCES POUR HANDICAPES,0,-73.58989710108736,45.55011401916531,297780.75,5045581.81,0.057308756
296080,3001803054,3001061134,2020-02-17,2020-07-20,3455  avenue du Musée,Ville-Marie,TR,Travaux d'agrandissement,Commercial,Mixte,"Suite au permis 3000885753-19. Agrandir en aire de bât. la ptie arr. du 3e ét.de 2.5m².  Ajout d'un appentis mécanique. Réaménager le 1e SS, RC et 3e ét..  En façade avant, ajouter une rampe d'accès universelle, modifier le passage d'accès au sous-sol et remplacer le revêtement de pierre calcaire par des panneaux de bronze et une brique rouge côté sud  tels que plans approuvés",0,-73.5814874619791,45.50008034279262,298431.74,5040020.82,0.057308756
461910,1000326101,1000436101,2001-02-28,2001-05-01,6225  place Northcrest,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,12 Logements +,REFECTION DES DALLES DE BÉTON DES SOUS-SOLS 1 ET 2_ET RAMPE D'ACCÈS     EXTÉRIEURE.,0,-73.62347937196816,45.511740551283474,295152.06,5041320.81,0.057308756
22059,3000056821,3000019049,2006-11-09,2006-11-14,10945  avenue Pelletier,Montréal-Nord,TR,Transformation,Résidentiel,Unifamiliale,INSTALLATION D'UNE PLATE-FORME ÉLÉVATRICE ET D'UNE RAMPE D'ACCÈS AU SOL POUR CONDUIRE À LA PLATE-FORME.,1,-73.63405913720938,45.59337651818896,294340.58,5050394.46,0.057308756
31648,3000084698,3000027917,2007-09-20,2007-10-17,5151  rue Sherbrooke Ouest,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Commercial,Commercial,"En façade (côté Sherbrooke), construire une rampe d'accès pour personnes à mobilité réduite. Aucun empiètement sur le domaine public autorisé.",0,-73.60768721282128,45.47587933168567,296380.63,5037333.76,0.057308756
29315,3000088908,3000028728,2007-11-05,2007-11-13,3431  avenue du Mont-Royal Est,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,12 Logements +,"DANS LA COUR AVANT FAÇADE DU CÔTÉ DE LA RUE EUCLIDE-BRIEN, REFAIRE LA RAMPE D'ACCÈS SANS OBSTACLE EN BÉTON TEL QUE PLANS",0,-73.56459998321047,45.54967840827912,299755.94,5045531.5,0.057308756
25814,3000071284,3000025487,2007-06-05,2007-08-02,6695  avenue De Lorimier,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,4 Logements,"RDC RÉAMÉNAGER 2 LOG. EN LOGEMENTS ADAPTÉS, 2E ÉTAGE REMPL.1 PORTE, 1 GARDE-CORPS BALCON + À L`AVANT REMPL.ESCALIER, NOUV.PLATE-FORME,DÉMOLIR RAMPE D'ACCÈS, INSTALLER GICLEURS + R.D.A.I. DANS BÂTIMENT",0,-73.59756167304187,45.54708810996336,297181.89,5045246.23,0.057308756
496588,1000493393,1000588893,1993-09-28,1993-11-23,119  rue Saint-Jacques,Ville-Marie,TR,Transformation,Commercial,Edifice à bureau,REFECTION DE TOUTES LES FACADES(REJOINTEMENT) DU BATIMENT + CONSTRUCTIOND'UNE RAMPE HANDICAPE EN FACADE+ REAME.DE L'ENTREE POUR ACCES_HANDICAPE,0,-73.55757141318489,45.50502887959133,300301.18,5040569.13,0.057308756
284784,3001526836,3000835030,2019-03-25,2019-06-13,3506  rue Sainte-Famille,Le Plateau-Mont-Royal,TR,T1:Transformation ext/PA/PIIA,Résidentiel,2 Logements,"En façade, procéder à une réfection de la façade en remplaçant quelques éléments de maçonnerie et en procédant à un rejointoiement. Déplacer légèrement la rampe d'accès.",0,-73.57461019554067,45.51104718212169,298970.34,5041239.05,0.057308756
292066,3001653758,3000970833,2019-09-19,2020-03-30,2455  chemin de la Côte-Sainte-Catherine,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Institutionnels,Église et Lieux de culte,"EN FAÇADE, REMPLACER LES GARDES CORPS DE LA RAMPE D'ACCÈS ET AJOUTER UN ÉCRAN EN VERRE PAR DESSUS, SUITE À DES TRAVAUX QUI DIFFÈRENT DU PERMIS 3000472434-15c",0,-73.61896176138502,45.50871811974869,295504.54,5040984.39,0.057308756
445120,3003628242,3001907987,2025-12-18,2026-01-28,1655  rue Richardson,Le Sud-Ouest,TR,Travaux extérieurs,Commercial,Commercial,"En façade, aménager une rampe d'accès universel en béton et modifier les dimensions de la porte d'entrée.",0,-73.56106327595305,45.484971402254416,300026.62,5038340.34,0.057308756
160327,3000901873,3000459860,2014-10-23,2015-04-27,7250  rue Marconi,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Commercial,Commercial,"MODIFICATION AU PERMIS 3000351883-13 : MODIFICATION AUX MATÉRIAUX DES FAÇADES, MODIFICATION AUX OUVERTURES, AJOUTER DES RAMPES POUR HANDICAPÉES AUX ENTRÉES, ETC. VOIR PLANS",0,-73.62230813772513,45.53212947031467,295247.03,5043586.51,0.057308756
164156,3000995147,3000484093,2015-04-30,2015-07-06,2901  rue de Louvain Est,Villeray - Saint-Michel - Parc-Extension,TR,Transformation,Gouvernemental,Maison d'enseignement,"EN FAÇADE, RUE DE LOUVAIN, DÉMOLIR LA TERRASSE EN BÉTON ET AMÉNAGER UNE RAMPE D'ACCÈS POUR HANDICAPÉS.",0,-73.63390424509255,45.571360158642364,294348.58,5047947.71,0.057308756
358910,3003215546,3001569656,2022-10-06,2022-12-01,4051  avenue Van Horne,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,"En cour avant, retirer une partie du garde-corps du perron existant et installer une rampe d'accès universel.",0,-73.63479819483636,45.498002912531106,294265.12,5039795.56,0.057308756
163810,3000990064,3000463830,2015-04-20,2015-05-07,2529  rue Allard,Le Sud-Ouest,TR,Transformation,Commercial,Commercial,Ajout d'une rampe d'acces  pour personne à mobilité réduite.,0,-73.59504836350453,45.45101164500512,297365.51,5034568.98,0.057308756
183831,3001017791,3000498233,2015-06-10,2015-09-01,4005  boulevard Pierre-Bernard,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,3 Logements,TRANSFORMER UN TRIPLEX EN RÉSIDENCE UNIFAMILIALE AFIN D'AMÉNAGER UNE RÉSIDENCE SUPERVISÉE DE 9 PERSONNES. (RESSOURCE INTERMÉDAIRE). RÉAMÉNAGEMENT INTÉRIEUR COMPLET SUR 3 NIVEAUX. INSTALLATION D'UN ASCENSEUR. AMÉNAGER UNE RAMPE D'ACCÈS HANDICAPÉS EN FAÇADE. ENLEVER UNE PORTE À L'AVANT AU R-C. RETRAIT DES # CIVIQUES 405 ET 4009.,-2,-73.5296950877586,45.60773314187646,302483.75,5051981.63,0.057308756
356396,3003102334,3001506435,2021-12-09,2022-03-17,4393  rue Bannantyne,Verdun,TR,Transformation,Commerce,Mixte (commerce et résidence),"INT.: Agrandissement de la clinique par la conversion des garages existant du 4393 Bannantyne (structure affectée), installation une rampe d'accès au rez-de-chaussée, conformément à la résolution PPCMOI CA21 210237. Remplacement d'une porte-patio et des fenêtres.  Rénovation des logements au 1er étage. Retrait de la cheminée existante.",0,-73.57615394601203,45.46065035870439,298844.41,5035638.55,0.057308756
149719,3000770614,3000367604,2014-05-23,2014-06-20,2375  chemin de la Côte-Sainte-Catherine,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Institutionnels,Université,"A L'ENTRÉE PRINCIPALE DU BATIMENT 2405, AMENAGER UNE RAMPE D'ACCÈS EXTERIEURE TEL QUE PLANS.",0,-73.61903915285973,45.50959168318896,295498.64,5041081.48,0.057308756
496416,1001917594,1000370094,1994-02-25,1994-06-17,100  rue Notre-Dame Est,Ville-Marie,TR,Transformation,Gouvernemental,Edifice gouvernemental,AMENAGER RAMPE D'ACCES POUR HANDICAPE EN FACADE DE LA RUE ST-GABRIEL    SUR TERRAIN PRIVE+ REMPLACER PORTE EN FACADE DE LA RUE ST-GABRIEL,0,-73.5549943348482,45.507058600061626,300502.72,5040794.56,0.057308756
237182,3001241867,3000613214,2016-11-16,2016-11-16,2222  rue Mousseau,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,4 Logements,"EN COUR LATÉRALE GAUCHE, INSTALLER UNE RAMPE D'ACCÈS MENANT AU RDC AVEC GARDE-CORPS CONFORME.",0,-73.51632178157783,45.601015051994416,303526.73,5051234.73,0.057308756
68822,3000125848,3000041416,2008-12-12,2009-02-19,3800  chemin Queen-Mary,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Institutionnels,Église et Lieux de culte,"EN FAÇADE, CONSTRUIRE UNE RAMPE D'ACCÈS.",0,-73.6177440393641,45.4921767365973,295597,5039146,0.057308756
334769,3003038886,3001426795,2021-07-08,2021-08-30,2555  rue Holt,Rosemont - La Petite-Patrie,TR,Transformation,Commercial,Commercial,"AJOUT D'UNE RAMPE D'ACCÈS UNIVERSELLE EN FAÇADE LATÉRALE ET AVANT, ET, TRANSFORMATION, AGRANDISSEMENT  D'UNE SALLE DE TOILETTE POUR ACCÈS UNIVERSEL,TEL QUE DOCUMENTS SOUMIS",0,-73.58304472138933,45.546357878365946,298315.36,5045163.8,0.057308756
159455,3000896493,3000478193,2014-10-10,2015-06-15,4835  avenue Coloniale,Le Plateau-Mont-Royal,TR,Transformation combinée,Résidentiel,5 à 11 Logements,"Ajouter un 3e étage d'une superficie de 366,5 m², revêtement bardage d'alum. Aménager 7 logements, avec terrasses au toit. RC & 2e, réparer la maçonnerie de brique, remplacer fenestration. Face à Demers, ajouter rampe d'accès, au sous-sol aménager 5 unités de stat. auto & 7 unités de stat. vélo.",7,,,,,0.057308756
160821,3000912598,3000433603,2014-12-16,2014-12-17,441  rue Closse,L'Île-Bizard - Sainte-Geneviève,TR,Terrasse,Résidentiel,1 Logement,CONSTRUCTION D'UNE RAMPE D'ACCÈS,0,-73.87166319317393,45.492405735092106,275750.53,5039231.9,0.057308756
