OBJECTID_1,join_OBJECTID,CUSTOMFOLDERNUMBER,FOLDERDESCRIPTION,FOLDERNAME,FOLDERTYPE,Subtype,Worktype,INDATE,ISSUEDATE,PROPERTYRSN,Status,Construction_Value,Dwelling_Units_Created,GFA,GFA__Accessory_Unit_,GFA__Basements_Alterations_,Infill_Lot,ConstructionStartDate,UnitsDemolished,AdjustedWorktype,StatusGroup,GlobalID,Number_of_Storeys,LEGALDESC,latitude,longitude
5589,2554139,2024 156428 000 00 RN,"Model TBSD5021 with elev. A&amp;B: 4 bdrms  Opt A/V: Bsmt: 2pc Pwd, 3pc Bath, Bdrm + 3pc, Cold Cellar, Walk-up / Main: Chef Centre, Prep Kitchen, Guest Suite / 2nd Flr: Bdrm Ensuites, Deluxe Laundry, Primary Retreat, Bdrm 5 plan / 3rd Flr:  Loft Retreat, Entertainment Rm+3pc Bath / Elevator / Extended Ceiling Heights 10&rsquo;main &amp; 9&rsquo; 2nd. 	Construction of a 3-storey det. dwelling (2 story w/Loft) includes partially fin. bsmt; covered porch, gas fireplace - main, double car garage, and 3rd floor balcony.
Lot 20, elev. A &ndash; options:  Bsmt 2-pce Powder rm, Elevator, 3rd Flr Loft Retreat, and Extended Ceiling Heights 10&rsquo;main &ndash; with Deck.",3236 Mariner Pass,RN,Single Family Detached Dwelling,New Const.,1706486400000,2024-04-11,124599,Closed,400000,1,396.08,104.65,0,No,1716336000000,,New Construction,Closed,244b46c8-bd3a-438f-9a4f-d9a6d6a8ec20,3,PLAN M1272 LOT 20,43.4854430284553,-79.7413718018173
5684,2488384,2018 001264 000 00 RA,Proposed construction of a new elevator to an existing single family dwelling (10.7 m2),318 Howell Road,RA,Single Family Detached Dwelling,Alt./Improve,1532649600000,2018-08-14,54816,Closed,5350,0,10.7,,,No,,,Renovation & Repair,Closed,537ffb89-620d-4a0d-bdfc-552063dafc4b,,PLAN M558 LOT 12   ,43.469700026686965,-79.73264786561884
5718,2518565,2021 103639 REV 01 RA,"Revision to Permit - Addition of an indoor pool in the basement games room, Adjustment to the size of the elevator, Revision of the structural concrete slab from a proprietary forming system to a generic cast-in-place concrete slab and Changes to several windows&rsquo; operability &amp; mullions, and a change to door D03 size.",175 Westdale Rd,RA,Single Family Detached Dwelling,Alt./Improve,1682985600000,2023-08-11,6279,Closed,40000,0,668,,,No,,,Renovation & Repair,Closed,616f346a-408e-4300-ab05-eb4941439ba8,,PLAN 564 LOT 36   ,43.422571152523844,-79.68573368667198
5959,2502808,2017 001152 000 00 FR,"Fire alarm control panel replacement and modifications to existing system for elevator upgrades.  Addressable smoke detectors to be added to existing system in all level elevator lobbies, elevator machine room, top and bottom of elevator shaft along with five programmed relays in elevator machine room for recall to first floor and alternate level recall to second floor.  No additional GFA.",1265 Sixth Line,FR,Rental Apartment,Fire Retrofit,1498003200000,2017-07-19,34772,Issued,20000,,,,,,,,Renovation & Repair,Permit Issued,26f5ee3f-6a6b-4ef6-9f70-6d65f75db491,,PLAN 1090 BLK B   ,43.46000905243775,-79.70159905092632
6004,2540076,2016 001308 000 00 RS,Construction of attached deck and ramp to replace existing.  No GFA added.,86 Orion Crt,RS,Deck,New Const.,1469491200000,2016-08-11,4584,Closed,20000,,0,,,Yes,,,New Construction,Closed,4e911460-0b56-48b0-b1e4-2e822afa4679,,PLAN M352 PT BLK 155 RP 20R7157 PART 1  ,43.47197452491382,-79.71308017453715
6074,2554830,2024 208886  REV 01 BDP,Revision of 24-208886 to include exterior walls on west &amp; north elevations to have moved a few inches inwards; altered suite entry &amp; elevator configuration; rooftop configuration revised and a new rooftop generator.,233 Robinson Street,BDP,Apartments,New Construction,1761264000000,,24795,Resubmission Required,170000,3,0,1296,0,No,,,New Construction,Permit in Progress,e79945fe-f6b1-423e-bbb4-bc1781d68954,4,PLAN 1 BLK 11 PT LOT F RP 20R22783 PART 1,43.44602819747553,-79.66693384518136
6083,2501707,2025 109902 000 00 BDP,Proposed installation of a lift between the basement and the first floor. No GFA added.,1150 Dundas Street W,BDP,Churches,Alteration/repair OR Alteration/finish to an existing building,1745971200000,2025-06-02,101694,Closed,4000,,0,,,,,,Renovation & Repair,Closed,fa399687-b807-4054-ab19-8b3df4d30960,,"CON 1 SDS PT LOT 22 RP 20R1938 PARTS 1, 2 AND 4   ",43.460344423220995,-79.74921473756798
6207,2503471,2022 133596 000 00 SA,Interior alterations to upgrade the existing limited use elevator (LULA) to a regular use elevator.  Alterations to include construction of a new hoistway and modification to the existing floor assembly to allow for the new hoistway. No GFA added. ,1330 Montclair Dr,SA,Secondary School,Alt./Improve,1671667200000,2023-03-06,34524,Closed,225000,,0,,,,,,Renovation & Repair,Closed,b9bf7a8b-8fa9-4738-8f30-85f69d6d815e,,CON 2 SDS PT LOT 15   ,43.462539960837624,-79.70219842097858
6210,2503471,2023 115914 000 00 SA,Construction of new wood deck and barrier free access ramp at 3 existing portable classrooms for White Oaks S.S.  No GFA added.,1330 Montclair Dr,SA,Portable Classroom,Alt./Improve,1688515200000,2023-08-02,34524,Issued,10000,,75,,,,,,Renovation & Repair,Permit Issued,1e69de35-452a-4cfa-aecc-9873d3bc8555,,CON 2 SDS PT LOT 15   ,43.462539960837624,-79.70219842097858
6453,2505617,2021 135625 000 00 AA,"Rehabilitation of the parking garage Entrance-Exit Ramp outside of the building. Including wholesale removal of existing asphalt wear course and waterproofing system. Localized concrete repairs. Installation of new 2-ply hot rubberized waterproofing system with bonded asphalt wear course.

Localized crack Injection of leaking crack within pool mechanical room.",1359 White Oaks Blvd   1001,AA,Condominium Apartment,Alt./Improve,1642118400000,2022-01-14,49294,Closed,219700,0,0,,,No,,,Renovation & Repair,Closed,5a4b8aa1-f52d-473e-82ec-e0d767c36521,,HALT CONDO PLAN 61 LEVEL 10 UNIT 1  ,43.472046927865804,-79.69334954027622
6458,2505202,2022 122031 000 00 RN,Accessible ramp to be added to front entry. New covered front porch. New elevator in the garage to new second storey addition over garage.  Rear Kitchen addition with accessible ramp with interior renovations to exiting ground floor.,397 Freeman Cres,RN,Single Family Detached Dwelling,Addition,1662508800000,2022-10-14,48669,Issued,111600,0,27.3,114,0,Yes,1668556800000,,Addition,Permit Issued,fb658e39-87e6-4386-80ab-0e640f7e6407,2,PLAN M372 LOT 34   ,43.47336194709304,-79.6945336812758
6459,2505202,2022 122031 000 00 RA,"Accessible ramp to be added to front entry. New covered front porch. New elevator in the garage to new second storey addition over garage.  Rear Kitchen addition with accessible ramp with interior renovations to exiting ground floor.

Residential Dwelling (Alt/Imp) Building
This folder was cancelled during the automatic add phase. - Info tab",397 Freeman Cres,RA,Single Family Detached Dwelling,Alt./Improve,1662508800000,,48669,Cancelled,250000,,74.44,,,,,,Renovation & Repair,Cancelled,adac7eff-1fae-4af0-a270-649339c45abd,,PLAN M372 LOT 34   ,43.47336194709304,-79.6945336812758
6472,2490314,2023 139090 000 00 RN,"New construction of a single family dwelling with elevator, 2 car garage, covered Patio in the backyard, storage shed and finished basement with 1 bedroom. ",239 Jones St,RN,Single Family Detached Dwelling,New Const.,1698883200000,2024-06-19,13680,Issued,1200000,1,390.27,85.38,0,Yes,1719273600000,,New Construction,Permit Issued,be7c645f-289d-44de-b8cf-8a7e7d3f89ab,2,PLAN M6 PT LOT 168   ,43.39892787306943,-79.71521357753467
6612,2552626,2022 104808 000 00 RN,"Construction of a two storey detached dwelling with attached garage and covered porches.  New Model Layout 3801, The Viscount, Elevations A, B &amp; C. Model options available: man door from courtyard to mudroom; French doors in den, elevator, service stairs, balcony off master BR, laundry chute, double sink in shared ensuite, tray ceiling in master BR, coach house.  Lot 2:  Elev. C, no other options.  Unfinished basement.",3290 Millicent Ave,RN,Single Family Detached Dwelling,New Const.,1647302400000,2022-11-03,121569,Closed,650460,1,325.23,0,0,No,1667865600000,,New Construction,Closed,2b11c6b1-17f9-49bb-b6af-c9a70742f333,2,PLAN M1252 LOT 2,43.48676463426705,-79.73813341582068
6973,2499558,2019 001719 000 00 AA,"Localized concrete repairs to parking garage ramp and stair wells. Install new water proofing system and mastic asphalt and installation of new heating cables at service ramp, adjacent suspended slab, stairs and walkway. No GFA.","100 Lakeshore Oakville ON
CANADA",AA,Condominium Apartment,Alt./Improve,1570147200000,2019-10-21,102407,Closed,150000,0,0,,,No,,,Renovation & Repair,Closed,9ced9aa9-83a9-46a2-837d-43663e1c26f8,,HALT CONDO PLAN 137 LEVEL 1 UNITS 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 PKG,43.44366102369917,-79.66993784142878
6975,2499558,2024 216439 000 00 AA,To construct an accessible ramp at the entrance with a retaining wall &ndash; condominium building.  No GFA added.,100 Lakeshore Rd E  PKNG,AA,Condominium Apartment,Alt./Improve,1729468800000,2025-06-18,102407,Issued,224000,0,580.08,,,No,,,Renovation & Repair,Permit Issued,fc09e15e-8261-4e2b-a48a-59208ef1bf4f,,HALT CONDO PLAN 137 LEVEL 1 UNITS 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 PKG,43.44366102369917,-79.66993784142878
7043,2558341,2024 223715  REV 01 BDP,REVISION to 24-223715 to update the barrier free washroom and update fire protection information - unit L2 (Urban Barn).  No GFA added.,3499 Wyecroft Road,BDP,Stores (Furniture/Appliances),Alteration/repair OR Alteration/finish to an existing building,1744070400000,2025-05-13,98926,Issued,400,,678.86,,,,,,Renovation & Repair,Permit Issued,349ce240-a793-4ec2-8794-524fe6562531,,PLAN M1005 BLK 2,43.397285501317526,-79.74940358049155
7291,2497922,2025 109426 000 00 BDP,"Construction of a new 2-storey single-family residence with front, side &amp; rear covered porches, elevator, finished basement with a room under the rear porch, and attached 2-car garage. ",469 Seaton Drive,BDP,House - Part 9 - Detached House,New Construction,1744761600000,2025-06-11,9601,Closed,2040000,1,379.51,201.75,0,Yes,1754870400000,,New Construction,Closed,7d74aa82-8e12-4a7c-bfa1-b4da97f89fc8,2,PLAN 852 LOT 148   ,43.413490493206154,-79.7136322782332
7636,2492962,2018 000880 000 00 RA,Installation of a new elevator and second storey washroom alterations (8.96m2).  No other work proposed.,29 Thomas Street,RA,Single Family Detached Dwelling,Alt./Improve,1527206400000,2018-06-13,25295,Closed,135000,0,8.96,,,No,,,Renovation & Repair,Closed,c11f2317-d243-426f-b43b-41239a762b4b,,PLAN 1 BLK 22 LOT A PT LOT D RP 20R2119 PART 1  ,43.443526522909316,-79.66617449101463
7638,2556713,2021 130317 000 00 CA,Interior alteration to existing shell unit to create new hair salon. No GFA added. New partition walls and a new Barrier Free washroom.,116 Burnhamthorpe Rd E,CA,Barber/Hairdressing Shop,Alt./Improve,1633651200000,2021-12-09,118296,Closed,35000,,0,,,,,,Renovation & Repair,Closed,13d2996b-e8c3-41fd-9846-f019911d7c90,,"PLAN M1212 PT BLK 190 RP 20R21835 PARTS 11,12,33 TO 39",43.49641401248909,-79.74357207555592
7649,2556066,2023 108217 000 00 AA,"Parking Garage Ramp topping replacement  with re-waterproofing and concrete repairs - work for 40, 50 and 60 Old Mill Road.  No GFA added.",60 Old Mill Rd   PKG,AA,Condominium Apartment,Alt./Improve,1688083200000,2023-07-31,70516,Closed,412081,0,680,,,No,,,Renovation & Repair,Closed,a410dfe8-a33a-4863-936d-a13d63b8817a,,HALT CONDO PLAN 397 EXTRA 57 PARKING SPACES,43.45229625252226,-79.68454824794725
7738,2544804,2020 001973 REV 01 CA,Revision to Permit - Changes to the floor layout to accommodate elevator.,360 Oakville Place Dr,CA,Office Multi-Storey,Alt./Improve,1616716800000,2021-04-16,107063,Closed,0,,0,,,,,,Renovation & Repair,Closed,abca245d-2b6a-46c8-a94a-be9065a4f2de,,PLAN M14 PT LOT 8 RP 20R9779 PART 1 RP 20R8440 PART 1 ,43.46449900486352,-79.68409989330534
7819,2533046,2025 124753 000 00 BDP,"Interior Alterations: Main and basement level alterations. Basement level: New walk in closet, laundry room, bathrooms. Main level: New kitchen, closet, office, ensuites, and walk in closets. New cube lift. New garage door.",1330 Lakeshore Road W,BDP,House - Part 9 - Detached House,Alteration/repair OR Alteration/finish to an existing building,1760400000000,2025-11-07,6204,Issued,50000,0,0,48,0,,,,Renovation & Repair,Permit Issued,27936074-7c02-42cf-bf34-5112f9b47390,,CON 4 SDS PT LOT 23 RP 20R5525 PART 2   ,43.41261120738036,-79.69116279982129
7847,2498007,2026 000713 000 00 BDP,Interior alterations to an existing single storey Station Building at Oakville GO Station site to change interior finishes and replace windows and entrance doors to accommodate accessibility upgrades. No gross floor area (GFA) added. ,214 Cross Avenue,BDP,Passenger Stations / Depots,Alteration/repair OR Alteration/finish to an existing building,1769472000000,,67031,Resubmission Required,3300000,,0,,,,,,Renovation & Repair,Permit in Progress,71bd6be1-e3de-41d3-a3b2-78998877baff,,CON 3 SDS PT LOT 13,43.45597820334583,-79.68179081927921
7925,2487875,2019 002177 000 00 TH,Addition of a new barrier free ramp in order to access Block 8,1450 Glen Abbey L5L5M6,TH,Row House - Condominium,Addition,1576454400000,2020-06-05,22466,Closed,44100,0,38,,,No,,,Addition,Closed,159a374f-1b3c-4d6c-9cc2-508bce672bf8,,HALT CONDO PLAN 170 LEVEL 1 UNIT 1  ,43.43547920087062,-79.73565389348423
7947,2444134,2025 224812 000 00 RN,"Construction a new 2 storey single dwelling with finished basement including a rear basement walk-up, cold cellar; attached garage with side yard entrance, elevator, skylights, front covered porch, rear covered veranda.",1054 Rebecca St,RN,Single Family Detached Dwelling,New Const.,1738281600000,2025-02-21,6235,Issued,1200000,1,551.19,296.89,0,Yes,1744848000000,,New Construction,Permit Issued,3566ba36-243f-49f4-925e-a0f8b625f3a5,2,PLAN 461 LOT 6   ,43.42333173039672,-79.69180533162793
8429,2489116,2016 000546 REV 01 RA,Revision to permit: Changes to interior guards / handrail,307 Jennings Crescent,RA,Single Family Detached Dwelling,Alt./Improve,1482278400000,2017-02-07,13671,Closed,0,0,0,,,No,,,Renovation & Repair,Closed,e43a86a8-87f0-4a0e-965c-2cb6e0e3c657,,PLAN M6 LOT 151   ,43.39998873094815,-79.71653203997779
8443,2554161,2023 138632 000 00 RN,"REPEAT 23-126928, TASD5013 &ndash; 6 bedrooms (incl bsmt bdrm)
Construction of a 3-storey detached dwelling (2 story w/Loft) includes partially finished basement w/2pce Bath; gas fireplace on main level, double car garage, and a rear 3rd floor balcony. 	
Lot 90, elev. B &ndash; options chosen:  fin. Basement Bedroom w/3pce Bath, Basement Walk-up, Chef Centre, 2nd Flr additional Ensuite and Elevator &ndash; with Deck.",3172 Mariner Pass,RN,Single Family Detached Dwelling,New Const.,1700438400000,2024-04-09,124670,Closed,400000,1,399.22,97.16,0,No,1712793600000,,New Construction,Closed,94fba015-2457-4d16-a7ff-3d873266c9e7,3,PLAN M1272 LOT 90,43.4834421570962,-79.74086918613904
8641,2514918,2020 002477 000 00 FR,Fire alarm control panel replacement and elevator modernization. No GFA Added,1275 North Service,FR,Office Multi-Storey,Fire Retrofit,1612915200000,2021-02-10,53704,Closed,53542,,0,,,,,,Renovation & Repair,Closed,a2d2e2e0-8201-4195-81aa-96b3875c0f83,,PLAN M246 BLK 12   ,43.43213363778083,-79.71951691277131
8915,2521033,2018 001847 000 00 FR,Installation of automatic door closers to be controlled by fire alarm system.  No additional GFA.,160 Bronte Road,FR,Retirement Home,Fire Retrofit,1543536000000,2020-01-24,106482,Closed,220000,,0,,,,,,Renovation & Repair,Closed,9420788e-c350-4ced-91c9-d8a44693e876,,PLAN M10 PT LOTS 56 TO 60 RP 20R18339 PART 1  ,43.394639546164754,-79.71440292355804
8977,2513428,2024 158167 000 00 SA,"Interior alterations to provide new areas, such as, baptistry, wheelchair access lift, new interior window and door on the main floor; basement level to receive alterations and new structural beams to support the main floor - Lighthouse Tabernacle Church.  No GFA added.",342 Sherin Dr,SA,Place of Worship,Alt./Improve,1727827200000,,8909,Re-submission Required,70000,,0,,,,,,Renovation & Repair,Permit in Progress,880f54ff-bfd2-4bb2-92cf-dc15999322d7,,PLAN 641 BLK C   ,43.415056303129425,-79.7038951903948
9154,2432907,2020 001399 000 00 AN,Addition of wheelchair access ramp at main entrance of apartment building.  No GFA added.,30 Speers M9T2C5,AN,Rental Apartment,Addition,1596672000000,2020-11-23,27934,Closed,18000,0,15.63,,,Yes,1606262400000,,Addition,Closed,c926d8cf-1d4d-4b28-9673-f5e97952be1c,0,CON 3 SDS PT LOT 15   ,43.4482892955418,-79.68492208905927
9186,2396289,2016 001032 000 00 SN,"Enclosure of existing carport including structural reinforcement of foundations (29m2), remove and replace existing barrier free ramp, and interior alterations to male and female washrooms/shower (29m2).  Construction of detached shed (8.9m2). Tennis Club in Queen Elizabeth Park",2310 Bridge Road,SN,Recreational Building,Addition,1466467200000,2016-07-18,65979,Closed,150000,,29,,,,,,Addition,Closed,123e6988-b8e4-4473-8907-adfd924ce451,,CON 3 SDS PT LOTS 28 AND 29,43.40645682297551,-79.72011292583257
9192,2515441,2025 110759 000 00 BDP,"Garage ramp repair to include suspended ramp slab replacement, partial ramp waterproofing and full replacement of the heated concrete topping. No GFA added.",135 Allan Street,BDP,Accessory structure,Alteration/repair OR Alteration/finish to an existing building,1746748800000,2025-07-16,39156,Closed,128000,0,0,0,0,,1761264000000,,Renovation & Repair,Closed,78d16421-9ce6-41fd-aa4c-a8261900968b,,PLAN 113 RES G PT LOT 1 TO 7   ,43.45004566157111,-79.66547258556012
