row_id,issue_date,permit_date,year,month_number,job_category,job_description,building_type,work_type,construction_value,units_added,address,legal_description,zoning,neighbourhood_numberr,neighbourhood,count,latitude,longitude,location,geometry_point,floor_area,bia,occupancy_granted_date
1-492418180,2024-02-16T00:00:00.000,2024-02-16T00:00:00.000,2024,2,Home Improvement,To construct interior alterations to a Single Detached House (alter/open floor to install an elevator),Single Detached House (110),,2000,,531 - HEFFERNAN DRIVE NW,Plan 9222535 Blk 92 Lot 20,RF1,5230,HENDERSON ESTATES,1,53.473286392572895,-113.59934602249618,"{'latitude': '53.473286392572895', 'longitude': '-113.59934602249618', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.59934602249618, 53.473286392572895]}",,,
1-422880128,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,2022,3,Home Improvement,"To construct interior alterations to a Single detached House (Alter interior walls for kitchen renovation, widen door openings on a structural wall. Install new steel beam in basement).",Single Detached House (110),,30000,,158 - HEALY ROAD NW,Plan 8122488 Blk 89 Lot 5,RF1,5230,HENDERSON ESTATES,1,53.46492135188931,-113.59759532306947,"{'latitude': '53.46492135188931', 'longitude': '-113.59759532306947', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.59759532306947, 53.46492135188931]}",,,
1-472131560,2023-08-03T00:00:00.000,2023-08-03T00:00:00.000,2023,8,Home Improvement,To construct an accessibility ramp (2.43m x 5.79m) and a front uncovered deck (1.22m x 2.44m @ 0.86m in Height) to a Single Detached House.,Single Detached House (110),,3000,,7512 - 83 STREET NW,Plan 959KS Blk 1 Lot 11,RF1,6020,AVONMORE,1,53.511722834293096,-113.45571372565179,"{'latitude': '53.511722834293096', 'longitude': '-113.45571372565179', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.45571372565179, 53.511722834293096]}",,,
1-466605590,2023-06-13T00:00:00.000,2023-06-13T00:00:00.000,2023,6,Home Improvement,"To construct an addition (main floor), interior alterations (elevator, main floor, Basement development NOT to be used as an additional Dwelling), and exterior alterations (new windows and exterior paint) to a Single Detached House, and over height privacy screen (2.44m).  Basement Development: 1 Bedroom, 1 Bathroom, Music Room, Storage Room(s), Workshop, Exercise Room, Laundry Room.",Single Detached House (110),,600000,,13854 - RAVINE DRIVE NW,Plan 2602HW Blk 3 Lot 23,RF1,3200,GLENORA,1,53.539683143755134,-113.56255359448582,"{'latitude': '53.539683143755134', 'longitude': '-113.56255359448582', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.56255359448582, 53.539683143755134]}",,,
1-465610016,2023-08-22T00:00:00.000,2023-08-22T00:00:00.000,2023,8,Home Improvement,"To construct an addition (main floor and walkout Basement rear extension with elevator) and to construct exterior alterations (removal of existing window, door and wall; adding new windows and accessible door; and to construct a ramp access to walkout Basement) to a Single Detached House.",Single Detached House (110),,20000,,985 - HOLLINGSWORTH BEND NW,Plan 0223933 Blk 161 Lot 25,RF1,5620,HODGSON,1,53.46113525894283,-113.55755121349507,"{'latitude': '53.46113525894283', 'longitude': '-113.55755121349507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.55755121349507, 53.46113525894283]}",,,
1-591882414,2025-05-23T00:00:00.000,2025-05-23T00:00:00.000,2025,5,Home Improvement,"To construct interior alterations (installation of push piers to stabilize and lift the foundation of the home, NOT to be used as an additional Dwelling).",Single Detached House (110),,64600,,7604 - 180 STREET NW,Plan 7723094 Blk 27 Lot 140,RSF,4270,LYMBURN,1,53.50956741272308,-113.63367374103092,"{'latitude': '53.50956741272308', 'longitude': '-113.63367374103092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.63367374103092, 53.50956741272308]}",,,
1-480210236,2023-08-21T00:00:00.000,2023-08-21T00:00:00.000,2023,8,Home Improvement,"To construct interior alterations to a Single Detached House (Basement development, NOT to be used as an additional Dwelling). 1-Bedroom, 3-Bathrooms, Theater, Lounge, Gym, Cold Room and Mech Room. (Multi Car Garage, Ramp and Elevator refer to job 446763781-003)",Single Detached House (110),,40000,,9508 - RIVERSIDE DRIVE NW,Plan 8420255 Blk 9 Lot 42,RF1,3140,CRESTWOOD,1,53.532310170249005,-113.56137419834262,"{'latitude': '53.532310170249005', 'longitude': '-113.56137419834262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.56137419834262, 53.532310170249005]}",,,
1-495736466,2024-02-01T00:00:00.000,2024-02-01T00:00:00.000,2024,2,Home Improvement,"To construct interior and exterior alterations to a Residential Use Building in the form of a Single Detached House (interior: add second accessible bathroom; exterior: new front door, add 1.83m x 1.22 m front landing with accessible ramp) and to construct a rear uncovered deck (4.88m x 3.66m @ 0.60m in Height).",Single Detached House (110),,1,,9707 - 167 STREET NW,Plan 203RS Blk 6 Lot 9A,RS,4180,GLENWOOD,1,53.53521983913561,-113.6097607863186,"{'latitude': '53.53521983913561', 'longitude': '-113.6097607863186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.6097607863186, 53.53521983913561]}",,,
1-518152471,2024-07-15T00:00:00.000,2024-07-15T00:00:00.000,2024,7,Home Improvement,"To construct interior alterations (Kitchen renoation, including doorway widening of 2 entrances on non-weight bearing walls; existing half bath renovation, reconfiguration of master bedroom doorways and ensuite closets. Hallway closet space relocated within hallway. Existing electrical and plumbing will be used. Repositioning of 2 toilets. New ceiling light fixtures to existing wiring. Exterior doors will be updated, but same size of openning., NOT to be used as an additional Dwelling).",Semi-Detached House (210),,50000,,1025 - 109 STREET NW,Condo Common Area (Plan 8120984),RSM,5030,BEARSPAW,1,53.4414615861169,-113.505674818573,"{'latitude': '53.4414615861169', 'longitude': '-113.505674818573', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.505674818573, 53.4414615861169]}",,,
1-506652961,2024-05-08T00:00:00.000,2024-05-08T00:00:00.000,2024,5,Home Improvement,"To construct interior alterations (Basement development, making an opening for a home elevator, NOT to be used as an additional Dwelling).",Single Detached House (110),,500,,931 - BLACKETT WYND SW,Plan 9221155 Blk 4 Lot 34,RSF,5590,BLACKBURNE,1,53.43062770170732,-113.50532272417814,"{'latitude': '53.43062770170732', 'longitude': '-113.50532272417814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.50532272417814, 53.43062770170732]}",,,
1-518818141,2025-04-23T00:00:00.000,2025-04-23T00:00:00.000,2025,4,Home Improvement,"To construct interior alterations (install a home lift , NOT to be used as an additional Dwelling) and to construct exterior alterations (change an existing window to a side door).",Single Detached House (110),,3000,,11316 - 18 AVENUE NW,Plan 7821443 Blk 31 Lot 4,RS,5460,SKYRATTLER,1,53.44886390598548,-113.52394192589384,"{'latitude': '53.44886390598548', 'longitude': '-113.52394192589384', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.52394192589384, 53.44886390598548]}",,,
1-501526487,2024-03-26T00:00:00.000,2024-03-26T00:00:00.000,2024,3,Home Improvement,To construct a front uncovered deck (3.66 m x 12.23 m @ 0.60 m in Height) with an accessibility ramp.,Single Detached House (110),,,,13507 - 135 AVENUE NW,Plan 3785KS Blk 14 Lot 11,RS,3430,WELLINGTON,1,53.596123500515944,-113.5545571565276,"{'latitude': '53.596123500515944', 'longitude': '-113.5545571565276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.5545571565276, 53.596123500515944]}",,,
1-573293778,2025-04-02T00:00:00.000,2025-04-02T00:00:00.000,2025,4,Home Improvement,To construct interior alterations to a Residential Use building (adding an elevator in the house).,Single Detached House (110),,1000,,9837 - 86 AVENUE NW,Plan I7 Blk 93 Lot 32,RS,5480,STRATHCONA,1,53.52154946487992,-113.48466993701925,"{'latitude': '53.52154946487992', 'longitude': '-113.48466993701925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.48466993701925, 53.52154946487992]}",,,
1-515590234,2024-07-04T00:00:00.000,2024-07-04T00:00:00.000,2024,7,Home Improvement,"To construct interior alterations (Basement development, NOT to be used as an additional Dwelling) elevator , 1 bedroom, bathroom, utility room, living area , wet bar area, storage room, closets",Single Detached House (110),,70000,,75 - WESTBROOK DRIVE NW,Plan 624NY Blk 1 Lot 37,RS,5540,WESTBROOK ESTATES,1,53.46718382400793,-113.55116439030971,"{'latitude': '53.46718382400793', 'longitude': '-113.55116439030971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.55116439030971, 53.46718382400793]}",,,
1-526958409,2024-11-27T00:00:00.000,2024-11-27T00:00:00.000,2024,11,Home Improvement,To construct a Front uncovered deck (4.27m x 3.05m @ 0.50m in Height) with ramp.,Single Detached House (110),,,,11431 - 50 AVENUE NW,Plan 5397MC Blk 8 Lot 30,RS,5280,MALMO PLAINS,1,53.48707735928694,-113.52614949815897,"{'latitude': '53.48707735928694', 'longitude': '-113.52614949815897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.52614949815897, 53.48707735928694]}",,,
1-504758212,2024-07-16T00:00:00.000,2024-07-16T00:00:00.000,2024,7,Home Improvement,To construct exterior alterations to an Accessory building (lifting the existing garage only).,Single Detached House (110),,,,13614 - 102 AVENUE NW,Plan 2803AF Blk 111 Lot 14,RS,3200,GLENORA,1,53.543375226056995,-113.55727666408677,"{'latitude': '53.543375226056995', 'longitude': '-113.55727666408677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.55727666408677, 53.543375226056995]}",,,
1-505848014,2024-06-19T00:00:00.000,2024-06-19T00:00:00.000,2024,6,Home Improvement,"To construct interior and exterior alterations to a Residential Use building in the form of a Single Detached House (Basement development, NOT to be used as an additional Dwelling and foundation replacement). (Bedroom, Mechanical Room, Living room, bathroom, storage) (House is being lifted, existing foundation being removed and replaced)",Single Detached House (110),,100000,,10335 - 138 STREET NW,Plan 3875P Blk 95 Lot 12,RS,3200,GLENORA,1,53.545874034578254,-113.55921433878486,"{'latitude': '53.545874034578254', 'longitude': '-113.55921433878486', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.55921433878486, 53.545874034578254]}",,,
1-513715279,2024-07-03T00:00:00.000,2024-07-03T00:00:00.000,2024,7,Home Improvement,To construct interior alterations (adding an elevator in the Single Detached House).,Single Detached House (110),,25000,,1139 - HAINSTOCK GREEN SW,Plan 1325161 Blk 4 Lot 18,RSF,5465,HAYS RIDGE AREA,1,53.41397779984973,-113.56872150486299,"{'latitude': '53.41397779984973', 'longitude': '-113.56872150486299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.56872150486299, 53.41397779984973]}",,,
1-551354289,2025-01-02T00:00:00.000,2025-01-02T00:00:00.000,2025,1,Home Improvement,To construct interior alterations to an Accessory building (Installation of push pier in garage to stabilize and lift the foundation).,Detached Garage (010),,18764,,2427 - 145 AVENUE NW,Plan 7921049 Blk 82 Lot 35,RS,2280,FRASER,1,53.60819056305687,-113.37918329898258,"{'latitude': '53.60819056305687', 'longitude': '-113.37918329898258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.37918329898258, 53.60819056305687]}",,,
1-640448039,2026-01-12T00:00:00.000,2026-01-12T00:00:00.000,2026,1,Home Improvement,To construct exterior alterations to an existing Residential Use building in the form of a Single Detached House (Maintenance work includes lifting and stabilizing an existing porch using screw piles and a beam).,Single Detached House (110),,12500,,11213 - 65 STREET NW,Plan 600U Blk 24 Lot 4,RS,2330,HIGHLANDS,1,53.56533648089901,-113.43771040682056,"{'latitude': '53.56533648089901', 'longitude': '-113.43771040682056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.43771040682056, 53.56533648089901]}",,,
1-566553927,2025-06-05T00:00:00.000,2025-06-05T00:00:00.000,2025,6,Home Improvement,To construct interior alterations (adding an elevator to the Garage).,Single Detached House (110),,30000,,11025 - 174A AVENUE NW,Plan 1020435 Blk 87 Lot 54,RS,3120,CHAMBERY,1,53.636217937244794,-113.5130873466151,"{'latitude': '53.636217937244794', 'longitude': '-113.5130873466151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.5130873466151, 53.636217937244794]}",,,
0-326241073,2019-11-14T00:00:00.000,2019-11-14T00:00:00.000,2019,11,Home Improvement,To construct a front uncovered deck (5.49m x 3.96m @ .9m in Height) and a wheelchair access ramp (1.2 m wide) to a Single Detached House.,Single Detached House (110),,,,12020 - 131 STREET NW,Plan 4807HW Blk 17 Lot 36,RF1,3410,SHERBROOKE,1,53.57410551834102,-113.54883280625789,"{'latitude': '53.57410551834102', 'longitude': '-113.54883280625789', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.54883280625789, 53.57410551834102]}",,,
1-365023814,2020-08-07T00:00:00.000,2020-08-07T00:00:00.000,2020,8,Home Improvement,"To construct interior alterations (Basement development, NOT to be used as an additional Dwelling). 2 bedroom, bathroom, mech room and rampus romm",Single Detached House (110),,3000,,11922 - 125 STREET NW,Plan RN64 Blk 8 Lot 6,RF3,3350,PRINCE CHARLES,1,53.57279905505119,-113.53821724555908,"{'latitude': '53.57279905505119', 'longitude': '-113.53821724555908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.53821724555908, 53.57279905505119]}",,,
1-395143361,2021-06-25T00:00:00.000,2021-06-25T00:00:00.000,2021,6,Home Improvement,"To construct exterior alterations and interior alterations to a Single Detached House (new windows in the 3 bedrooms, kitchen and between the studs on the north wall in the master bedroom, new front door from 32"" to 36"" and moving it approximately 1 foot (for wheelchair accessibility) and new vinyl siding) and Basement development (Not to be used as an additional Dwelling). Basement:1 bedroom, den, washroom and mechanical area.",Single Detached House (110),,25000,,16612 - 90 AVENUE NW,Plan 4225MC Blk 7 Lot 11,RF1,4590,WEST MEADOWLARK PARK,1,53.52553248045127,-113.61017447850851,"{'latitude': '53.52553248045127', 'longitude': '-113.61017447850851', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.61017447850851, 53.52553248045127]}",,,
1-637373605,2026-03-02T00:00:00.000,2026-03-02T00:00:00.000,2026,3,Home Improvement,"To construct exterior alterations to an existing Residential Use building (front door widening, 0.95m x 2.08m).",Single Detached House (110),,4100,,15020 - 81 STREET NW,Plan 6143NY Blk 43 Lot 13,RS,2410,KILKENNY,1,53.6122947865734,-113.46673253426114,"{'latitude': '53.6122947865734', 'longitude': '-113.46673253426114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.46673253426114, 53.6122947865734]}",,,
1-389342358,2021-04-21T00:00:00.000,2021-04-21T00:00:00.000,2021,4,Home Improvement,To construct a rear uncovered deck with ramp to a Single Detached House (4.57m x 12.19m @ 0.90m in Height).,Single Detached House (110),,,,16707 - 95 AVENUE NW,Plan 6378MC Blk 4 Lot 69,RF1,4590,WEST MEADOWLARK PARK,1,53.53129981504521,-113.61157750389681,"{'latitude': '53.53129981504521', 'longitude': '-113.61157750389681', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.61157750389681, 53.53129981504521]}",,,
